article_cover,authors,category,content_summary,headline,published_date,updated_date
https://www.coindesk.com/resizer/Q4CysXE2F4jdo-dI2BpKAyf1oSo=/560x458/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/UFBAJVKIQ5ERJEFHZ36QYFJS7E.png,"[{'Nikhilesh De': 'https://twitter.com/@nikhileshde', 'Omkar Godbole': 'https://twitter.com/@godbole17'}]",Markets,"The leading cryptocurrency is currently trading around $47,960.",Bitcoin Drops $9K in an Hour on Spot Market Selling; El Salvador Again Buys the Dip,"Dec 4, 2021 at 6:41 a.m. UTC","Dec 12, 2021 at 5:25 p.m. UTC"
https://www.coindesk.com/resizer/RmOwRX82uWX1JORD8U96eVZNSaI=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VEWSQ55FDFGANI3LRAX5RVUM5Q.jpg,[{}],Markets,Conditions like what we had over the past few weeks usually set the stage for a big move in one direction or the other.  ,How Bitcoin Set Itself Up for This Sell-Off ,,
https://www.coindesk.com/resizer/vuSC1bG2KApC2W78tgQfXp-Fqvc=/560x380/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/ZTFVF3NBX5G5HND4AZLRK7VD3E.jpg,[{'Muyao Shen': 'https://twitter.com/@MuyaoShen'}],Markets,Polygon and terra continued as market stars on Wednesday; ether drops slightly. ,First Mover Asia: Bitcoin Falls After Edging Toward $50K; Altcoins Rally,"Dec 22, 2021 at 11:30 p.m. UTC",
https://www.coindesk.com/resizer/0pKmTOjli_BalTnu2mnpZ43Ezws=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/RKM2TSCA6ZDGHBHMEWIWHEGAJE.jpg,[{'Andrés Engler': 'https://twitter.com/@andresengler'}],Business,"The company plans to offer bitcoin, ether, litecoin and bitcoin cash trading in partnership with local bank Bancolombia starting in December.  ",Gemini to Allow Crypto Trading in Colombia Under Government-Sponsored Pilot Program,"Dec 6, 2021 at 6:25 p.m. UTC","Dec 6, 2021 at 8:13 p.m. UTC"
https://www.coindesk.com/resizer/-2uugo1UYCVzaCxb8DqKvIrt1Bw=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/C6T4FZRBQVG6JMLW7AJWD2SF7M.jpg,[{'Muyao Shen': 'https://twitter.com/@MuyaoShen'}],Markets,"Investors, who have been spooked by the omicron variant of the COVID-19 virus, are awaiting the opening of equity markets on Monday. ","First Mover Asia: Bitcoin, Altcoins Regain Ground After Early Weekend Spiral; Trading Volume Levels Off After an Intense Saturday","Dec 5, 2021 at 11:30 p.m. UTC","Dec 5, 2021 at 11:38 p.m. UTC"
https://www.coindesk.com/resizer/h-klW6MzybvyFc35Lh2KadZgnUE=/560x315/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/BSEBS26YLRDGFBASQHGFOI4WKE.jpg,[{'Damanick Dantes': 'https://twitter.com/@Liqquidity'}],Markets,Dogecoin pumped along with bitcoin thanks to some high profile tweets.,Market Wrap Year-End Review: Musk Pumps Bitcoin and Dogecoin,"Dec 21, 2021 at 9:06 p.m. UTC","Nov 7, 2022 at 6:58 p.m. UTC"
https://www.coindesk.com/resizer/bi1ph6BkVNW0XJ0-aSu-jhVAjho=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/W5QXFXFPOREABJELKQYZY3XYNI.jpeg,[{'Muyao Shen': 'https://twitter.com/@MuyaoShen'}],Markets,"Selling pressure from Asia appears to be abating, the Hong Kong crypto lender Babel wrote. ",First Mover Asia: Asia Bump Sends Bitcoin Over $49K,"Dec 21, 2021 at 11:30 p.m. UTC","Dec 11, 2022 at 1:52 p.m. UTC"
https://www.coindesk.com/resizer/FNeekFowZ9fZL16xIr6RejXRFmQ=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/P5D5HPH5E5GQDLJAO4E3BXEUZE.jpeg,[{}],Markets,The country’s adoption of BTC as legal tender wasn’t enough to keep the cryptocurrency near $50K in September.,"Market Wrap Year-End Review: El Salvador Adopted Bitcoin, Then Bought the Dip","Dec 29, 2021 at 9:17 p.m. UTC","Nov 7, 2022 at 5:30 p.m. UTC"
https://downloads.coindesk.com/cd3/article/placeholder.svg,[{'David Z. Morris': 'https://twitter.com/@davidzmorris'}],Layer 2,The Bitcoin-loving CEO’s feud with VCs is just the latest round of a fight that has been raging for nearly a decade: Bitcoiners vs. “crypto.”,What Jack Dorsey’s Beef With 'Web 3' Is Really About,,
https://www.coindesk.com/resizer/-1G65axhN01IyzLSdBMXElyLOL0=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/W7JB4PXGK5GQRIL4BWMSVBXWQ4.jpg,[{}],Markets,"As crypto markets moved through April and May, many buyers began to cash out as fear, uncertainty and doubt (”FUD”) overwhelmed traders. Concerns included U.S. capital gains taxes on digital assets, bitcoin’s environmental footprint and an outright ban on crypto mining in China. ",Market Wrap Year In Review: Remembering Bitcoin’s FUD-Fueled Crash,"Dec 23, 2021 at 9:15 p.m. UTC","Nov 7, 2022 at 5:31 p.m. UTC"
https://www.coindesk.com/resizer/QyFEFuGib5IqQoJgRbTTzsr4qRY=/560x316/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/WH4N574T2NGQNNWEIXHTVDRQH4.jpg,[{'Sheldon Reback': 'https://twitter.com/@sheldonreback'}],Business,"As of Dec. 29, the company held about 124,391 bitcoins purchased at an average price of $30,159.",MicroStrategy Buys Another $94.2M of Bitcoin,"Dec 30, 2021 at 1:11 p.m. UTC","Dec 30, 2021 at 2:42 p.m. UTC"
https://www.coindesk.com/resizer/k7GOfdd9jsqQdrIfT2UNOv5THKs=/560x337/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/T7B2E5CJEJBJJCPIV5X4LJSIO4.jpg,[{'Muyao Shen': 'https://twitter.com/@MuyaoShen'}],Markets,The center of the market is still at the expiry of the options contract on Dec. 31.,First Mover Asia: Bitcoin Trades Near $47K on Low Volume During Year-End Holidays,"Dec 29, 2021 at 11:39 p.m. UTC","Dec 30, 2021 at 4:24 p.m. UTC"
https://www.coindesk.com/resizer/pwvfU8ORMFhGIGMZ9Ruae3IGtW8=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/H3H5NW5U65A4REO5DFWMSOL6SE.jpg,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Markets,Investors are buying options against falling prices ahead of a major expiry.,Bitcoin Investors Protect Against Even Lower Prices Ahead of New Year,"Dec 30, 2021 at 8:54 a.m. UTC","Dec 30, 2021 at 5:03 p.m. UTC"
https://www.coindesk.com/resizer/dAu_OnfuELiXBFTntPpkQtEBAC0=/560x315/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MN6CBBWG3RCCDDSYEX27IMUSZU.png,[{'Tracy Wang': 'https://twitter.com/@@0x_tracy'}],Markets,"Tokens linked to the metaverse, “Ethereum killers” and meme coins dominated gains this year.  ",Here Are the Top 10 Cryptocurrencies of 2021,"Dec 31, 2021 at 3:55 p.m. UTC","Feb 11, 2022 at 7:07 p.m. UTC"
https://www.coindesk.com/resizer/9BLaXIvbTiQ7n9yod_3xXvfkdag=/560x840/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/IA4ZQOFJDFGHDL6SXVXBG4KVR4.jpg,[{}],Policy,Are cryptocurrencies securities?,One Big Regulatory Question Holds Advisors Back From Crypto,,
https://www.coindesk.com/resizer/jROqeayTKISE5NWYP1gFSDmyLhU=/560x256/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/BGCE4MSDKFGRNMMSKQZY43GV4I.png,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Markets,Over 87% of losses arose from crypto traders in long positions.,"Bitcoin Falls Below $43K, Leads to $800M in Crypto Liquidations","Jan 6, 2022 at 7:53 a.m. UTC","Jan 6, 2022 at 4:41 p.m. UTC"
https://www.coindesk.com/resizer/nmhPdomuke7Kfn_7uav6W5PG9Tw=/560x351/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/SIKHXYWQ7RD5TNFCWKFCE5AHWA.jpg,[{'Muyao Shen': 'https://twitter.com/@MuyaoShen'}],Markets,"The oldest cryptocurrency experienced a small price recovery on Saturday, before it fell into the red again on Sunday. Roughly $8.67 billion worth of bitcoin and ether options contracts expired on Friday.",First Mover Asia: Bitcoin Rides $46K-$48K Weekend Tide After ‘Crypto Witching Day’,"Jan 3, 2022 at 12:37 a.m. UTC","Jan 4, 2022 at 5:38 p.m. UTC"
https://www.coindesk.com/resizer/L5Igd8k8PZ5wx6Re0keGMsqC4YM=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/ZDMHDNEV45EIBHQSJ4FJ2CX7TQ.jpg,[{'Greg Ahlstrand': 'https://twitter.com/@GregAhl'}],Business,"The world’s largest digital asset manager announced the updated weightings on Monday, following reconstitution of the CoinDesk DeFi Index (DFX).","Grayscale Adds Flexa’s AMP to DeFi Fund, Removes BNT, UMA in Quarterly Rebalancing","Jan 4, 2022 at 4:14 a.m. UTC","Jan 4, 2022 at 8:30 p.m. UTC"
https://www.coindesk.com/resizer/8HVNFj0RTSUI8C_FPAKMJFUJw3U=/560x383/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/DHPGNM2PWFEODIOZUX2QZ3VGCU.jpeg,[{}],Markets,"NFTs exploded, Coinbase stock went public, El Salvador bought the dip and China cracked down on bitcoin miners, while Solana’s SOL tokens and Polygon’s MATIC shot up by multiples of 90 or more. Here’s how crypto traders played it. ","Volatility Ruled Crypto Markets in 2021, From $69K Bitcoin to Elon Musk’s ‘Dogecoin to the Moooonn’","Dec 31, 2021 at 1:15 p.m. UTC","Dec 31, 2021 at 7:23 p.m. UTC"
https://www.coindesk.com/resizer/3N8O77tU0-qFuB-qIh2_IbtxgQw=/560x374/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/DETTDDBLEZEQRKSFUQ2DFPJ5EQ.jpg,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Markets,"Tokens of top blockchain networks dropped as much as 14% after bitcoin lost its $46,500 support level.","Polkadot, Solana Biggest Losers Among Top Cryptos","Jan 6, 2022 at 8:47 a.m. UTC","Jan 6, 2022 at 5:22 p.m. UTC"
https://www.coindesk.com/resizer/9FQflZsCJbM0vIiFdcKgGegZsdA=/560x392/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/26XHPPIXLJEF5OKJBXD6OFIKTM.jpg,[{'Greg Ahlstrand': 'https://twitter.com/@GregAhl'}],Policy,The president of the only country where bitcoin is legal tender tweeted the news on New Year’s Eve.,"El Salvador to Build New Stadium in Collaboration With China, Bukele Says","Jan 3, 2022 at 10:09 p.m. UTC",
https://www.coindesk.com/resizer/XeMv_pdvoJn0HohWMPQPOjePsPM=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/K3NYGQYPYRFSLN2CR6TBR63V2I,[{}],Crypto Explainer+,"It’s fast, it’s cheap to use, it’s private and central governments can’t take it away.",Why Use Bitcoin?,,
https://www.coindesk.com/resizer/TgOspYGH7wYxor56l0UzmOMCS-E=/560x374/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/QRKJMZYGI5AXDJYXXTZDCLJXU4.jpg,[{}],Markets,"Lessons from my personal journey into crypto, and how you can apply them to your own practice.",Lessons I’ve Learned About Crypto as an Advisor,,
https://www.coindesk.com/resizer/FNeekFowZ9fZL16xIr6RejXRFmQ=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/P5D5HPH5E5GQDLJAO4E3BXEUZE.jpeg,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,El Salvador adopted bitcoin as an official currency last year.,Salvadoran President Bukele Expects Bitcoin to Reach $100K This Year ,"Jan 3, 2022 at 10:11 p.m. UTC",
https://www.coindesk.com/resizer/djz35WOOEwDD4ASdNgKXtQm7ieo=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/XVETWF54ARHTZBMUDJLUYEXCZA.jpg,[{'Muyao Shen': 'https://twitter.com/@MuyaoShen'}],Markets,"“It’s pretty much been choppy since that big drop in the beginning of December,” said Efficient Frontier’s Andrew Tu.",First Mover Asia: Bitcoin Slips Under $46K as Volume Across Major Centralized Exchanges Remains Low,"Jan 3, 2022 at 11:31 p.m. UTC","Jan 4, 2022 at 3:38 p.m. UTC"
https://www.coindesk.com/resizer/6mxX1SCVUtx2KOmepER5kQz3Gyw=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/Q3TOLNVGSNENPHLZP2DHY23ATI.png,[{}],Markets,Some price-chart indicators show the potential for a short-term bounce if support holds. ,Bitcoin Declines Toward Support at $44K-$45K as Analysts Await Price Bounce,"Jan 4, 2022 at 7:21 p.m. UTC","Jan 4, 2022 at 8:15 p.m. UTC"
https://www.coindesk.com/resizer/fmJ9ZGemRkN-o6RQ7DuQU-VakkI=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/WLVRBTULG5EZXDE5VPIAAZP45U.jpg,[{'Muyao Shen': 'https://twitter.com/@MuyaoShen'}],Markets,Some price-chart indicators show the potential for a short-term BTC bounce if support holds.,"First Mover Asia: Bitcoin Continues in Narrow Trading Range, Ether Pops Back Into the Green","Jan 5, 2022 at 12:01 a.m. UTC","Jan 6, 2022 at 3:50 p.m. UTC"
https://www.coindesk.com/resizer/tqfoY8ebRhb2d-FTobgrcNro0hg=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/NLILSJVT3VHKJPPBUXNR6P3Q2A.png,[{}],Markets,Bitcoin continues to trade in a tight range on relatively light volume.,"Market Wrap: Bitcoin Gains May Be Limited in January, Altcoins Outperform","Jan 4, 2022 at 9:23 p.m. UTC","Nov 7, 2022 at 6:49 p.m. UTC"
https://www.coindesk.com/resizer/YS3yZWmaZNUn7mzqBojEAWy3AX0=/560x374/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/DZ7DF2YZIFEADLZY6VXLINMSKI.jpg,[{'Michael Bellusci': 'https://twitter.com/@mikeybellusci'}],Markets,The firm assumes a scenario where bitcoin adoption increases as a store of value for investors versus gold. ,"Bitcoin Can Reach $100K in ‘Hypothetical’ Store of Value Boost, Goldman Sachs Says","Jan 5, 2022 at 2:51 a.m. UTC","Jan 5, 2022 at 10:25 p.m. UTC"
https://www.coindesk.com/resizer/skAV5pSkUy9Oaz18LeDkW0VUDAM=/560x313/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VQUVJC3EJJCCDDT5WJCYSHHTSE.png,[{'Aoyon Ashraf': 'https://twitter.com/@@Aoyon_A'}],Business,Wall Street analysts see “compelling” opportunities in the stocks of miners as sell-off is not driven by fundamentals.,Crypto Miners Are Better Investments Than Bitcoin Even After Sell-Off: Analysts,"Jan 6, 2022 at 5:01 p.m. UTC","Jan 7, 2022 at 1:31 a.m. UTC"
https://www.coindesk.com/resizer/Q9qK9j6b8YF2etSN0cehsC7fC18=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/GN764PSRANB25KQSTSM2JK7WGA.jpg,"[{'George Kaloudis': 'https://twitter.com/@gckaloudis', 'Edward Oosterbaan': 'https://twitter.com/TedDeFi'}]",Layer 2,The CoinDesk Research Annual Crypto Review for 2021 examines some of the key themes and metrics that marked the year’s progress in cryptocurrency markets.,What Really Mattered to Crypto Markets in 2021,,
https://www.coindesk.com/resizer/Ct4xT2Cz6Gu-BtRL7_ejDVTMaU0=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/YEXYURTUUBHK5PBJ5LXVIHEFKU.png,[{}],Markets,"Oversold signals remain intact, although upside is limited. ","Bitcoin Stabilizes After Sell-Off, Resistance Near $45K-$50K","Jan 6, 2022 at 7:25 p.m. UTC","Jan 6, 2022 at 10:26 p.m. UTC"
https://www.coindesk.com/resizer/g8ubzBn9UCjMROLLdgUM_HCy63U=/560x432/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/KEBX774BW5BI7AGNK3AKO4REW4.png,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,"On-chain metrics like the “paper hands” ratio from Glassnode suggest a bottom could be nearing, one analyst said.",Bitcoin May Squeeze Higher as Retail Interest Subsides: Analysts,"Jan 5, 2022 at 11:18 a.m. UTC","Jan 5, 2022 at 11:00 p.m. UTC"
https://www.coindesk.com/resizer/KKYwOj-RBeZmCsgD2JR9LNsbK5Q=/560x311/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/BM3O7TQ2JNFCBHFKL75MAHFHK4.png,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,The Fed’s asset purchase program is set to end in March.,"Bitcoin Holds Support Ahead of Fed Minutes, March Rate Hike Probability Rises ","Jan 5, 2022 at 8:36 a.m. UTC","Jan 5, 2022 at 10:49 p.m. UTC"
https://www.coindesk.com/resizer/iSO7ktGmw1xcxxqPbyYKOLJA4dk=/560x256/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/3PJ2HPZTL5GZXP4RLBIMKXLNME.png,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Markets,LINK hit resistance levels while major cryptocurrencies held support levels ahead of publication of the Fed’s minutes on Wednesday.,Chainlink Jumps While Bitcoin Stages Recovery,"Jan 5, 2022 at 11:21 a.m. UTC","Jan 5, 2022 at 10:12 p.m. UTC"
https://www.coindesk.com/resizer/skAV5pSkUy9Oaz18LeDkW0VUDAM=/560x313/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VQUVJC3EJJCCDDT5WJCYSHHTSE.png,[{'Eliza Gkritsi': 'https://twitter.com/@egreechee'}],Business,The miner plans to reach 3.35 EH/s of hashrate by the end of Q1 2022. ,"Canadian Miner Hut 8 Closed 2021 With 5,518 Bitcoin in Reserve","Jan 5, 2022 at 2:16 p.m. UTC","Jan 5, 2022 at 4:07 p.m. UTC"
https://www.coindesk.com/resizer/U0EP7u2239-USXWuO8JWZ0oeaw0=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/YRBPPB2POZD4FOSLINKJUCBLCE.png,[{}],Markets,"BTC is at the bottom of a month-long price range, and upside appears limited.",Bitcoin Steady Near $45K Support; Resistance at $53K,"Jan 5, 2022 at 7:39 p.m. UTC","Jan 5, 2022 at 8:28 p.m. UTC"
https://www.coindesk.com/resizer/v_PvAHKesimRnXEvQD9rFEmebcI=/560x496/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MXVEW77CP5CIVPZAOGSEIKGG2M.jpg,[{'Jeff  Wilser': 'https://twitter.com/@jeffwilser'}],Layer 2,Jeff Wilser discovers what it means to be unbanked and out of cash.,Now I Need Bitcoin: A Banking Breakdown in Mexico,"Jan 5, 2022 at 3:23 p.m. UTC","Jan 5, 2022 at 4:29 p.m. UTC"
https://www.coindesk.com/resizer/2aJ2SC6aPxSXIx47ykuHGnATapU=/560x411/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/GYCHOG2HWJFHRLKO7EFYFAHMOQ.png,[{'Bradley Keoun': 'https://twitter.com/@Liqquidity'}],Markets,A reduction in the balance sheet might undermine bitcoin’s appeal as an inflation hedge. ,Bitcoin Falls to 1-Month Low as Fed Minutes Reveal Talks to Shrink Balance Sheet,"Jan 5, 2022 at 8:27 p.m. UTC","Jan 5, 2022 at 9:10 p.m. UTC"
https://www.coindesk.com/resizer/5-pHHhmKB09SkUsBeULThdiIQPk=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/GL6SOVZASJBDJCGHLT4ADDUD7U.jpeg,[{}],Markets,BTC declines below $45K after the U.S. Fed points to a possible rate hike in March.,Market Wrap: Bitcoin Dips as Dominance Over Ethereum Shrinks,"Jan 5, 2022 at 9:22 p.m. UTC","Nov 7, 2022 at 6:28 p.m. UTC"
https://www.coindesk.com/resizer/JgApTnEYkwxzYmI5AImj2YH8R7A=/560x392/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/SBS2YYE6QRCMHASHLY7Y2FOJA4.jpg,[{'Muyao Shen': 'https://twitter.com/@MuyaoShen'}],Markets,"The cryptocurrency drops almost 6%, and altcoins also fall.",First Mover Asia: Bitcoin Falls Below $44K After Fed Minutes Release,"Jan 6, 2022 at 1:50 a.m. UTC","Jan 6, 2022 at 7:26 p.m. UTC"
https://www.coindesk.com/resizer/cwl9TxpD7BAiSpM6kz3y1K6H0gQ=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/ML6NJT7455HXRPS66K7JR6NLSM.jpg,[{'Eliza Gkritsi': 'https://twitter.com/@egreechee'}],Policy,Lawmakers will look at mining’s effect on the environment. ,US Congress to Hold Oversight Hearing on Crypto Mining: Report,"Jan 6, 2022 at 6:43 a.m. UTC","Jan 6, 2022 at 10:27 p.m. UTC"
https://www.coindesk.com/resizer/baCHeUVw4dDuPdpHHTM1-EKcdTo=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/I4T3Y5VCFVF3LORLSCYEXM5D7E.jpg,[{'Shaurya Malwa': 'https://twitter.com/@shauryamalwa'}],Tech,The metric has fully recovered after a plunge in mid-2021 as the Chinese government clamped down on local miners.,Bitcoin Hashrate Mints New All-Time Highs ,"Jan 3, 2022 at 10:09 a.m. UTC","Jan 3, 2022 at 4:12 p.m. UTC"
